all                  ==> all : 0.466896            accordance : 0.466896     with : 0.066207          
komme                ==> reiterate : 0.140657      raising : 0.140657        position : 0.140657      
richtigkeit          ==> should : 0.145891         properly : 0.145891       look : 0.145891          
prinzip              ==> principle : 0.735742      only : 0.264258           regulations : 1.07055e-152
eben                 ==> this : 0.263509           without : 0.200656        be : 0.134523            
ergänzenden         ==> projects : 0.184413       matched : 0.184413        funding : 0.184413       
tätig               ==> are : 0.124386            take : 0.124386           regret : 0.124386        
praktizierte         ==> consider : 0.120017       be : 0.120017             all : 0.120017           
jüngsten            ==> work : 0.127332           recent : 0.127332         proved : 0.127332        
erfassen             ==> provided : 0.166667       data : 0.166667           collate : 0.166667       
konfrontiert         ==> those : 0.121714          stringent : 0.121714      should : 0.121714        
kommt                ==> this : 0.303242           too : 0.190684            however : 0.190684       
rückverlagerung     ==> to : 0.2                  retrodisplacement : 0.2   relates : 0.2            
solches              ==> such : 0.333333           no : 0.333333             document : 0.333333      
verschieden          ==> ways : 0.125              state : 0.125             prerequisites : 0.125    
darauf               ==> issue : 0.140657          reiterate : 0.140657      raising : 0.140657       
gleichartige         ==> way : 0.144971            uniform : 0.144971        if : 0.144971            
warten               ==> inspire : 0.333333        hope : 0.333333           consequences : 0.333333  
nein                 ==> for : 0.234843            against : 0.234843        166 : 0.234843           
mittleren            ==> take : 0.0890136          funds : 0.0890136         all : 0.0890136          
vorzuschlagen        ==> which : 0.118639          thing : 0.118639          same : 0.118639          
danach               ==> one : 0.190891            then : 0.0954453          usual : 0.0954453        
zwangsläufig        ==> own : 0.125               its : 0.125               come : 0.125             
ergebnisse           ==> in : 0.178243             their : 0.0953718         results : 0.0953718      
hohen                ==> those : 0.121714          stringent : 0.121714      should : 0.121714        
anbieter             ==> viewed : 0.0909091        social : 0.0909091        provider : 0.0909091     
88                   ==> under : 0.2029            supervise : 0.2029        obliged : 0.2029         
vollendet            ==> ladies : 0.333333         gentlemen : 0.333333      complete : 0.333333      
gegenteil            ==> opposite : 0.333204       find : 0.333204           case : 0.333204          
eu                   ==> eu : 0.819225             of : 0.180775             so : 5.18307e-54         
anführungszeichen   ==> text : 0.166667           quoted : 0.166667         quotation : 0.166667     
liegen               ==> tuesday : 0.166667        relating : 0.166667       proposed : 0.166667      
solchen              ==> which : 0.114975          track : 0.114975          illegal : 0.114975       
es                   ==> is : 0.469202             of : 0.301856             it : 0.228942            
er                   ==> it : 0.741883             to : 0.258117             the : 2.30284e-17        
regionalen           ==> regional : 1              is : 4.87085e-178         observed : 1.13322e-256  
angriff              ==> workers : 0.109586        rights : 0.109586         on : 0.109586            
auszuwerten          ==> thorough : 0.0946552      these : 0.0946552         therefore : 0.0946552    
festigen             ==> progress : 0.12675        permanent : 0.12675       make : 0.12675           
strukturreformen     ==> taxation : 0.089385       successful : 0.089385     structural : 0.089385    
kontrolle            ==> to : 0.798305             wogau : 0.0188171         von : 0.0188171          
hemmen               ==> subsidies : 0.153227      markets : 0.153227        impeding : 0.153227      
diesem               ==> this : 0.820356           on : 0.179644             we : 7.78193e-127        
diesen               ==> this : 0.867738           is : 0.132262             taken : 7.86734e-34      
wortlauf             ==> text : 0.166667           quoted : 0.166667         quotation : 0.166667     
werden               ==> to : 0.385969             be : 0.299772             of : 0.167928            
dieser               ==> this : 0.497263           these : 0.477145          to : 0.0255923           
dieses               ==> this : 0.573643           to : 0.426357             the : 9.32864e-293       
äußerster          ==> remote : 0.0941599        rates : 0.0941599         offer : 0.0941599        
7                    ==> 7 : 0.843553              support : 0.0195559       rapporteur : 0.0195559   
zurückhaltung       ==> some : 0.167089           reservation : 0.167089    effectiveness : 0.167089 
bedeutet             ==> its : 0.109083            such : 0.109083           scope : 0.109083         
bereich              ==> have : 0.691988           of : 0.283794             the : 0.0242186          
regionaler           ==> so : 0.158694             regional : 0.158694       priority : 0.158694      
knappen              ==> wing : 0.113562           slim : 0.113562           right : 0.113562         
initiativen          ==> safety : 0.153846         transport : 0.0769231     my : 0.0769231           
präsidentschaft     ==> result : 0.25             presidency : 0.25         declared : 0.25          
wenigen              ==> was : 0.0962591           recall : 0.0962591        outcome : 0.0962591      
marktwirtschaft      ==> social : 0.158103         favour : 0.158103         purpose : 0.158103       
arbeitsplans         ==> refer : 0.184935          order : 0.184935          business : 0.184935      
punkt                ==> point : 0.671179          item : 0.328821           on : 1.31457e-61         
gesetzgebungsverfahren ==> supporting : 0.0938061    procedures : 0.0938061    pro : 0.0938061          
hingen               ==> wealth : 0.162391         used : 0.162391           means : 0.162391         
aufbauschen          ==> that : 0.151703           than : 0.151703           something : 0.151703     
auch                 ==> also : 0.916672           to : 0.0833278            in : 1.03812e-13         
beigetragen          ==> to : 0.385902             well : 0.12282            process : 0.12282        
angeklagt            ==> public : 0.111111         more : 0.111111           however : 0.111111       
vorlegen             ==> year : 0.151097           programme : 0.151097      present : 0.151097       
schließlich         ==> call : 0.107541           which : 0.107541          method : 0.107541        
kaum                 ==> do : 0.164465             they : 0.164465           regulations : 0.164465   
geworden             ==> so : 0.138509             shall : 0.138509          quite : 0.138509         
weniger              ==> will : 0.0769231          tape : 0.0769231          red : 0.0769231          
gemeinsamen          ==> principle : 0.22946       irreconcilable : 0.22946  common : 0.22946         
geraten              ==> matter : 0.313542         behind : 0.313542         badly : 0.313542         
unterstützen        ==> supporting : 0.0938061    procedures : 0.0938061    pro : 0.0938061          
entscheidung         ==> not : 0.225651            they : 0.163735           reconsider : 0.163735    
union                ==> union : 1                 competition : 1.00808e-08 policy : 5.79167e-112    
schande              ==> seems : 0.125             legislation : 0.125       disgraceful : 0.125      
können              ==> be : 0.565353             of : 0.396249             do : 0.0383985           
liberalen            ==> unanimous : 0.115551      that : 0.115551           ppe : 0.115551           
darum                ==> must : 0.468542           be : 0.463067             we : 0.0683914           
gesellschaft         ==> society : 0.837522        a : 0.162478              of : 1.71263e-44         
einzelstaatliche     ==> wogau : 0.0932949         von : 0.0932949           supervision : 0.0932949  
dortigen             ==> today : 0.155315          s : 0.155315              decision : 0.155315      
scheint              ==> opposite : 0.237685       find : 0.237685           case : 0.237685          
ist                  ==> is : 1                    it : 2.3602e-57           to : 6.05369e-124        
ansagen              ==> which : 0.114975          track : 0.114975          illegal : 0.114975       
aufgetretene         ==> s : 0.116558              making : 0.116558         difficult : 0.116558     
deshalb              ==> therefore : 0.884686      is : 0.106367             to : 0.00894785          
verwendung           ==> concerned : 0.161028      use : 0.161028            proper : 0.161028        
debatte              ==> in : 0.508239             debate : 0.491761         quite : 9.75309e-43      
vorschlag            ==> proposal : 0.756146       s : 0.243854              socialist : 2.83734e-117 
wichtig              ==> it : 0.63133              is : 0.36867              well : 1.34198e-117      
harmonisierung       ==> policies : 0.361139       development : 0.361139    harmonisation : 0.18057  
einer                ==> the : 0.496106            in : 0.485342             a : 0.0185517            
eines                ==> a : 0.625382              in : 0.141114             of : 0.123336            
evans                ==> evans : 0.631829          suggested : 0.184085      agrees : 0.184085        
potentiellen         ==> viewed : 0.0909091        social : 0.0909091        provider : 0.0909091     
reihe                ==> cargo : 0.196763          which : 0.0983816         these : 0.0983816        
nach                 ==> to : 0.585874             according : 0.330479      the : 0.0836472          
sozialen             ==> social : 0.9375           within : 0.00480769       who : 0.00480769         
liefert              ==> sense : 0.161413          sound : 0.161413          forms : 0.161413         
zusätzlichen        ==> s : 0.13228               for : 0.13228             explanations : 0.13228   
zutiefst             ==> which : 0.142857          something : 0.142857      is : 0.142857            
damit                ==> as : 0.464557             that : 0.464557           ensure : 0.049315        
weißbuch            ==> paper : 0.544519          white : 0.455481          reactions : 1.46156e-107 
institutionen        ==> whether : 0.0939531       two : 0.0939531           there : 0.0939531        
ihm                  ==> what : 0.173942           vote : 0.173942           us : 0.173942            
einen                ==> a : 0.4507                one : 0.264027            of : 0.182637            
unmittelbar          ==> regulation : 0.12019      observed : 0.12019        governments : 0.12019    
unternehmen          ==> companies : 0.463211      would : 0.0894648         within : 0.0894648       
koordinierung        ==> fund : 0.5                coordination : 0.5        cohesion : 1.32326e-118  
entwicklungspolitiken ==> policies : 0.361139       development : 0.361139    harmonisation : 0.18057  
vorgehen             ==> to : 0.394074             a : 0.156659              workable : 0.156659      
nordeuropäischer    ==> special : 0.21469         northern : 0.21469        interest : 0.21469       
wettbewerbsfreundliche ==> taxation : 0.089385       successful : 0.089385     structural : 0.089385    
völlig              ==> lynne : 0.132052          actually : 0.132052       done : 0.132052          
millionen            ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
bezug                ==> are : 0.504176            a : 0.495824              to : 2.15468e-41         
entwicklungspolitik  ==> of : 0.220611             policy : 0.110306         employment : 0.110306    
reaktionen           ==> something : 0.105164      not : 0.105164            by : 0.105164            
höheren             ==> standards : 0.127277      raises : 0.127277         pushes : 0.127277        
obliegt              ==> you : 0.111111            up : 0.111111             total : 0.111111         
üben                ==> some : 0.167089           reservation : 0.167089    effectiveness : 0.167089 
wettbewerbsbeschränkungen ==> subsidies : 0.153227      markets : 0.153227        impeding : 0.153227      
logisch              ==> wynn : 0.25               that : 0.25               sense : 0.25             
180                  ==> was : 0.0962591           recall : 0.0962591        outcome : 0.0962591      
folgt                ==> next : 0.208233           joint : 0.208233          following : 0.208233     
positive             ==> one : 0.223072            those : 0.111536          summarise : 0.111536     
überprüft          ==> were : 0.10927            test : 0.10927            quality : 0.10927        
vertrag              ==> to : 0.142857             is : 0.142857             treaty : 0.142857        
gefahr               ==> there : 0.788354          is : 0.211646             in : 1.17922e-28         
interessanten        ==> very : 0.194586           process : 0.194586        new : 0.194586           
funktionieren        ==> to : 0.24783              order : 0.126799          needs : 0.126799         
auslaufen            ==> treaty : 0.142857         shortly : 0.142857        is : 0.142857            
beihilfen            ==> aid : 1                   to : 5.55866e-63          is : 5.48765e-151        
strukturfondsmittel  ==> wonder : 0.116199         why : 0.116199            structural : 0.116199    
redner               ==> one : 0.190891            usual : 0.0954453         speaker : 0.0954453      
enthaltungen         ==> abstentions : 0.646899    with : 0.353101           votes : 2.10669e-113     
selbstzweck          ==> not : 0.111151            itself : 0.111151         improve : 0.111151       
nehmen               ==> the : 0.0844675           using : 0.0791903         sole : 0.0791903         
ansteigt             ==> growing : 0.259557        still : 0.129779          seen : 0.129779          
ganze                ==> that : 0.151703           than : 0.151703           something : 0.151703     
zuzustimmen          ==> urge : 0.25               these : 0.25              support : 0.25           
eigentlicher         ==> their : 0.166667          set : 0.166667            purpose : 0.166667       
einem                ==> standards : 0.127277      raises : 0.127277         pushes : 0.127277        
übergeben           ==> provided : 0.166667       data : 0.166667           collate : 0.166667       
bemerkungen          ==> make : 0.253202           few : 0.253202            comments : 0.253202      
binnenmarktanzeiger  ==> market : 0.134703         way : 0.134703            single : 0.134703        
morgigen             ==> taken : 0.260435          into : 0.260435           consideration : 0.260435 
weise                ==> within : 0.133333         much : 0.133333           more : 0.133333          
angelegenheit        ==> this : 0.298765           matter : 0.167344         important : 0.167344     
kampf                ==> which : 0.114975          track : 0.114975          illegal : 0.114975       
fordern              ==> for : 0.44722             are : 0.277951            asking : 0.244153        
verzögerungen       ==> s : 0.116558              making : 0.116558         difficult : 0.116558     
schroedter           ==> thank : 0.119632          schroedter : 0.119632     like : 0.119632          
fordere              ==> urge : 0.25               these : 0.25              support : 0.25           
soviel               ==> this : 0.333095           these : 0.333095          purpose : 0.333095       
abstimmung           ==> vote : 1                  tomorrow : 2.61374e-59    will : 2.0593e-59        
schon                ==> third : 0.240786          already : 0.212253        mentioned : 0.212253     
wettbewerb           ==> competition : 1           in : 5.60221e-159         and : 3.2363e-226        
fraktion             ==> group : 0.878375          is : 0.121625             that : 1.37756e-154      
begrüßen           ==> welcomed : 0.469449       be : 0.469449             in : 0.0611012           
entsprechenden       ==> regulation : 0.192993     suggest : 0.192993        reads : 0.192993         
bei                  ==> in : 0.782733             to : 0.217267             of : 1.00185e-53         
vielem               ==> within : 0.166667         transparent : 0.166667    too : 0.166667           
direkt               ==> text : 0.166667           quoted : 0.166667         quotation : 0.166667     
vielen               ==> thank : 0.294938          you : 0.267601            very : 0.218731          
geschaffen           ==> its : 0.199142            region : 0.0995708        products : 0.0995708     
18                   ==> steel : 0.10612           up : 0.10612              pertaining : 0.10612     
eigenen              ==> were : 0.0857611          total : 0.0857611         these : 0.0857611        
mitgliedstaat        ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
berücksichtigung    ==> taken : 0.260435          into : 0.260435           consideration : 0.260435 
wettbewerbsfähige   ==> structures : 0.20026      replaced : 0.20026        competitive : 0.20026    
wäre                ==> would : 0.675959          be : 0.196648             to : 0.127393            
dann                 ==> to : 0.527545             then : 0.337167           it : 0.135287            
verwundbare          ==> vulnerable : 0.2          themselves : 0.2          hit : 0.2                
modernsten           ==> that : 0.0993146          technology : 0.0993146    slowly : 0.0993146       
dank                 ==> thank : 0.294938          you : 0.267601            very : 0.218731          
vorliegenden         ==> in : 0.369258             that : 0.107307           reactions : 0.107307     
geht                 ==> we : 0.470535             of : 0.391367             the : 0.128991           
bestehenden          ==> watering : 0.1            underlying : 0.1          there : 0.1              
einverstanden        ==> acceptable : 0.347451     be : 0.32588              would : 0.304654         
eigentliche          ==> that : 0.148852           remains : 0.148852        done : 0.148852          
verstärkten         ==> need : 0.136659           pointed : 0.136659        out : 0.136659           
wehr                 ==> consider : 0.120017       be : 0.120017             all : 0.120017           
prüfen              ==> shall : 0.56264           check : 0.43736           fuster : 6.9088e-184     
seinen               ==> his : 0.235587            depth : 0.235587          compliments : 0.235587   
sah                  ==> viewed : 0.0909091        social : 0.0909091        provider : 0.0909091     
alles                ==> is : 0.677625             properly : 0.0470314      look : 0.0470314         
aller                ==> way : 0.123964            strict : 0.123964         enforce : 0.123964       
berichterstatterin   ==> rapporteur : 0.912326     would : 0.0230248         her : 0.0230248          
hingewiesen          ==> need : 0.136659           pointed : 0.136659        out : 0.136659           
hält                ==> supports : 0.3745         good : 0.3745             very : 0.250999          
thema                ==> one : 0.785486            subsidiarity : 0.214514   is : 3.85949e-106        
pro                  ==> the : 0.0844675           using : 0.0791903         sole : 0.0791903         
unzulänglichkeiten  ==> wing : 0.113562           slim : 0.113562           right : 0.113562         
üblich              ==> one : 0.190891            then : 0.0954453          usual : 0.0954453        
fehler               ==> serious : 0.178572        public : 0.178572         mistake : 0.178572       
rat                  ==> formally : 0.333333       council : 0.333333        appeal : 0.333333        
minimis              ==> regulation : 0.144967     raise : 0.144967          minimis : 0.144967       
allen                ==> all : 0.599867            have : 0.400133           would : 4.98221e-41      
allem                ==> take : 0.0890136          funds : 0.0890136         all : 0.0890136          
erinnerung           ==> was : 0.0962591           recall : 0.0962591        outcome : 0.0962591      
eingesetzt           ==> wonder : 0.116199         why : 0.116199            structural : 0.116199    
seiner               ==> was : 0.111111            policies : 0.111111       party : 0.111111         
erarbeitet           ==> up : 0.198394             made : 0.198394           extensive : 0.198394     
unverbindlichkeit    ==> something : 0.105164      not : 0.105164            by : 0.105164            
sämtliche           ==> s : 0.13228               for : 0.13228             explanations : 0.13228   
abgestimmt           ==> vote : 0.252959           put : 0.252959            a : 0.252959             
jahr                 ==> year : 0.151097           programme : 0.151097      present : 0.151097       
betreffen            ==> these : 0.110087          tankers : 0.110087        resistance : 0.110087    
kollege              ==> mr : 0.669091             radwan : 0.234642         you : 0.0962667          
infrastruktur        ==> of : 0.170149             infrastructure : 0.11454  an : 0.11454             
binnenmarktes        ==> market : 0.141812         internal : 0.141812       where : 0.141812         
relativen            ==> that : 0.0940001          stability : 0.0940001     should : 0.0940001       
also                 ==> therefore : 0.597631      the : 0.303449            should : 0.0989202       
diskutieren          ==> issue : 0.409998          discussing : 0.409998     be : 0.180003            
spürbaren           ==> solution : 0.142857       see : 0.142857            lies : 0.142857          
frostbeständigkeit  ==> these : 0.110087          tankers : 0.110087        resistance : 0.110087    
geänderten          ==> was : 0.154176            thus : 0.154176           order : 0.154176         
situationen          ==> varies : 0.2              throughout : 0.2          situation : 0.2          
mir                  ==> i : 0.919077              like : 0.0421079          would : 0.0388153        
herrn                ==> mr : 0.84757              the : 0.15243             this : 3.79994e-38       
mit                  ==> with : 0.710744           and : 0.26221             it : 0.0270459           
kraft                ==> its : 0.199142            region : 0.0995708        products : 0.0995708     
heutzutage           ==> within : 0.0769231        who : 0.0769231           these : 0.0769231        
mitverantwortlich    ==> consider : 0.120017       be : 0.120017             all : 0.120017           
schwerpunkt          ==> which : 0.107541          method : 0.107541         funds : 0.107541         
präsidenten         ==> presidents : 0.310883     conference : 0.310883     to : 0.154851            
kartellrecht         ==> when : 0.0921551          preventing : 0.0921551    law : 0.0921551          
sektor               ==> tech : 0.0969992          skills : 0.0969992        potential : 0.0969992    
sozio                ==> of : 0.349949             union : 0.216684          social : 0.216684        
zurückgezahlt       ==> unlawful : 0.160503       paid : 0.160503           how : 0.160503           
heutige              ==> today : 0.155315          s : 0.155315              decision : 0.155315      
sehr                 ==> to : 0.404308             very : 0.247002           an : 0.218615            
kam                  ==> that : 0.333333           happen : 0.333333         did : 0.333333           
genügen             ==> those : 0.121714          stringent : 0.121714      should : 0.121714        
jemand               ==> wishes : 0.101848         who : 0.101848            there : 0.101848         
gestatten            ==> like : 0.500823           would : 0.46132           to : 0.0378567           
grundlinien          ==> watering : 0.1            underlying : 0.1          there : 0.1              
ausreichend          ==> sufficient : 0.829093     been : 0.170907           well : 2.77886e-185      
position             ==> house : 0.166667          positions : 0.166667      keeping : 0.166667       
gilt                 ==> remains : 0.186646        put : 0.186646            practice : 0.186646      
aufgegriffen         ==> the : 0.738919            way : 0.0351683           single : 0.0351683       
beider               ==> whether : 0.0939531       two : 0.0939531           there : 0.0939531        
beschlüsse          ==> tax : 0.161689            kind : 0.161689           decisions : 0.161689     
fand                 ==> was : 0.224416            thought : 0.224416        that : 0.224416          
bzw                  ==> you : 0.114507            number : 0.114507         know : 0.114507          
zusätzlich          ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
unerläßlich        ==> when : 0.0921551          preventing : 0.0921551    law : 0.0921551          
entschlossen         ==> totally : 0.120017        responsible : 0.120017    opposed : 0.120017       
muß                 ==> must : 0.657887           be : 0.192847             that : 0.149266          
beziehen             ==> unanimously : 0.103838    tabled : 0.103838         relate : 0.103838        
herausforderung      ==> policies : 0.361139       development : 0.361139    harmonisation : 0.18057  
meine                ==> my : 0.582982             that : 0.363809           has : 0.0531064          
weitergeben          ==> services : 0.2            however : 0.2             will : 0.2               
kurz                 ==> one : 0.223072            those : 0.111536          summarise : 0.111536     
auslösen            ==> something : 0.105164      not : 0.105164            by : 0.105164            
beängstigender      ==> more : 0.133333           marked : 0.133333         disparities : 0.133333   
tech                 ==> tech : 0.0969992          skills : 0.0969992        potential : 0.0969992    
denn                 ==> are : 0.124386            take : 0.124386           regret : 0.124386        
februar              ==> year : 0.151097           programme : 0.151097      present : 0.151097       
wichtigen            ==> viewed : 0.0909091        social : 0.0909091        provider : 0.0909091     
setzen               ==> to : 0.646585             and : 0.353415            their : 6.81261e-101     
preisen              ==> standards : 0.127277      raises : 0.127277         pushes : 0.127277        
solche               ==> tax : 0.161689            kind : 0.161689           decisions : 0.161689     
vermarkten           ==> its : 0.199142            region : 0.0995708        products : 0.0995708     
engagement           ==> step : 0.132277           nothing : 0.132277        if : 0.132277            
berücksichtigen     ==> thorough : 0.0946552      these : 0.0946552         therefore : 0.0946552    
beschäftigungsmöglichkeiten ==> viewed : 0.0909091        social : 0.0909091        provider : 0.0909091     
seinem               ==> his : 0.3                 him : 0.3                 on : 0.133495            
unserer              ==> our : 0.551216            for : 0.31312             are : 0.135664           
wynn                 ==> wynn : 0.25               that : 0.25               sense : 0.25             
reinen               ==> something : 0.105164      not : 0.105164            by : 0.105164            
macht                ==> suggest : 0.192993        reads : 0.192993          goes : 0.192993          
lebensbedingungen    ==> not : 0.111151            itself : 0.111151         improve : 0.111151       
ladung               ==> cargo : 0.196763          which : 0.0983816         these : 0.0983816        
verbot               ==> code : 0.123964           by : 0.123964             all : 0.123964           
braucht              ==> order : 0.332992          needs : 0.332992          function : 0.332992      
akzeptieren          ==> which : 0.1746            proposed : 0.1746         four : 0.1746            
dabei                ==> very : 0.135359           sadly : 0.135359          recognition : 0.135359   
dar                  ==> is : 0.322026             basis : 0.322026          for : 0.165463           
subsidiarität       ==> subsidiarity : 0.570971   greatly : 0.099264        therefore : 0.099264     
wirtschaftsstruktur  ==> wealth : 0.162391         used : 0.162391           means : 0.162391         
bereits              ==> mentioned : 0.5           already : 0.5             standards : 2.15371e-39  
sorgfältig          ==> thorough : 0.0946552      these : 0.0946552         therefore : 0.0946552    
veränderte          ==> unanimously : 0.103838    tabled : 0.103838         relate : 0.103838        
methodik             ==> which : 0.107541          method : 0.107541         funds : 0.107541         
mißbrauch           ==> when : 0.0921551          preventing : 0.0921551    law : 0.0921551          
einwände            ==> comments : 0.333333       are : 0.333333            any : 0.333333           
konzentrieren        ==> role : 0.142857           our : 0.142857            on : 0.142857            
ausweitung           ==> would : 0.109083          its : 0.109083            such : 0.109083          
komitologieverfahren ==> unanimously : 0.103838    tabled : 0.103838         relate : 0.103838        
sozialistischen      ==> socialist : 0.2           rejects : 0.2             made : 0.2               
diskutiert           ==> unanimous : 0.115551      that : 0.115551           ppe : 0.115551           
grundsatzes          ==> that : 0.0940001          stability : 0.0940001     should : 0.0940001       
vorangegangenen      ==> previous : 0.357849       adoption : 0.357849       of : 0.154957            
pflicht              ==> in : 0.178243             their : 0.0953718         results : 0.0953718      
ruhig                ==> should : 0.282504         loud : 0.282504           capable : 0.282504       
rechts               ==> matters : 0.192576        law : 0.192576            correctly : 0.192576     
bewertung            ==> some : 0.167089           reservation : 0.167089    effectiveness : 0.167089 
daher                ==> s : 0.22128               today : 0.22128           therefore : 0.22128      
nötig               ==> yes : 0.166667            state : 0.166667          restrictions : 0.166667  
wiederaufnahme       ==> session : 0.361139        resumption : 0.361139     of : 0.277721            
sicherlich           ==> certainly : 0.723118      there : 0.276882          reactions : 6.21615e-91  
einwohner            ==> the : 0.0844675           using : 0.0791903         sole : 0.0791903         
kürze               ==> treaty : 0.142857         shortly : 0.142857        is : 0.142857            
sehen                ==> are : 0.109586            a : 0.109586              workers : 0.109586       
hatte                ==> speak : 0.215275          see : 0.215275            did : 0.215275           
hinweisen            ==> finally : 0.134737        european : 0.134737       eastern : 0.134737       
waffenhersteller     ==> profit : 0.180117         producers : 0.180117      innocent : 0.180117      
einzelnen            ==> ways : 0.125              state : 0.125             prerequisites : 0.125    
kritisiere           ==> people : 0.111111         them : 0.111111           send : 0.111111          
hölle               ==> some : 0.125              province : 0.125          municipalities : 0.125   
mein                 ==> my : 0.869705             in : 0.130295             taken : 1.68822e-79      
bisher               ==> progress : 0.12675        permanent : 0.12675       make : 0.12675           
de                   ==> de : 0.999532             ppe : 0.000310089         requesting : 0.000155044 
zufriedenstellend    ==> taken : 0.155526          satisfactorily : 0.155526 reading : 0.155526       
da                   ==> wish : 0.162821           vast : 0.162821           so : 0.162821            
lehre                ==> there : 0.1               lesson : 0.1              learn : 0.1              
neuesten             ==> that : 0.0993146          technology : 0.0993146    slowly : 0.0993146       
12                   ==> place : 0.254801          12 : 0.254801             p : 0.136076             
widmet               ==> relation : 0.234917       points : 0.234917         deal : 0.234917          
dasselbe             ==> which : 0.118639          thing : 0.118639          same : 0.118639          
abzuschaffen         ==> serious : 0.178572        public : 0.178572         mistake : 0.178572       
strukturelle         ==> structural : 0.1509       more : 0.1509             link : 0.1509            
zukunftstauglichkeit ==> viability : 0.158736      need : 0.158736           future : 0.158736        
ziehen               ==> is : 0.1                  would : 0.1               us : 0.1                 
genehmigung          ==> previous : 0.357849       adoption : 0.357849       of : 0.154957            
alexander            ==> nikitin : 0.328935        it : 0.328935             alexander : 0.328935     
zeigen               ==> work : 0.127332           recent : 0.127332         proved : 0.127332        
staatsanwalt         ==> public : 0.111111         more : 0.111111           however : 0.111111       
wichtigkeit          ==> market : 0.141812         internal : 0.141812       where : 0.141812         
viel                 ==> recent : 0.127332         proved : 0.127332         lot : 0.127332           
zusammenarbeit       ==> whether : 0.0939531       two : 0.0939531           there : 0.0939531        
bietet               ==> sixth : 0.216467          s : 0.216467              presents : 0.216467      
mitteilen            ==> warning : 0.100174        state : 0.100174          regard : 0.100174        
segni                ==> so : 0.25                 shall : 0.25              segni : 0.25             
gelten               ==> small : 0.129202          legislation : 0.129202    large : 0.129202         
sollten              ==> should : 0.770005         be : 0.229995             it : 3.26055e-162        
stimmen              ==> votes : 0.931102          abstentions : 0.0688984   with : 2.71156e-40       
parlaments           ==> issue : 0.140657          reiterate : 0.140657      raising : 0.140657       
priorität           ==> so : 0.158694             regional : 0.158694       priority : 0.158694      
leid                 ==> terribly : 0.325652       sorry : 0.325652          am : 0.325652            
nichts               ==> staircases : 0.161409     since : 0.161409          not : 0.161409           
einführung          ==> that : 0.0993146          technology : 0.0993146    slowly : 0.0993146       
beachtet             ==> regulation : 0.12019      observed : 0.12019        governments : 0.12019    
vier                 ==> which : 0.1746            proposed : 0.1746         four : 0.1746            
hauptziel            ==> s : 0.117799              reduce : 0.117799         overall : 0.117799       
weit                 ==> so : 0.158694             regional : 0.158694       priority : 0.158694      
aufgenommen          ==> so : 0.138509             shall : 0.138509          quite : 0.138509         
benötigen           ==> need : 0.414603           more : 0.343465           there : 0.241933         
stets                ==> in : 0.674826             this : 0.325174           upheld : 7.42172e-12     
zusätzlichkeit      ==> relation : 0.234917       points : 0.234917         deal : 0.234917          
haushaltsausschuß   ==> on : 0.0808               withdrawn : 0.0766        was : 0.0766             
möglichkeit         ==> opportunity : 0.460117    must : 0.27874            them : 0.261142          
lösungen            ==> solutions : 0.166667      produce : 0.166667        instrument : 0.166667    
erarbeitung          ==> in : 0.178243             their : 0.0953718         results : 0.0953718      
regionalpolitik      ==> has : 0.2                 that : 0.1                results : 0.1            
bedingungen          ==> are : 0.141812            where : 0.141812          prerequisites : 0.141812 
vorübergehend       ==> the : 0.146581            period : 0.146581         interim : 0.146581       
erwachsen            ==> the : 0.146581            period : 0.146581         interim : 0.146581       
nur                  ==> only : 0.808209           are : 0.157066            in : 0.0347245           
konferenz            ==> presidents : 0.483094     conference : 0.483094     of : 0.0338123           
umstrukturierungen   ==> training : 0.111111       thus : 0.111111           save : 0.111111          
nun                  ==> now : 0.746314            work : 0.194758           this : 0.0589285         
zeitraum             ==> period : 0.283623         commandment : 0.283623    coming : 0.283623        
arbeitsplätze       ==> 5 : 0.246247              provides : 0.123124       employment : 0.123124    
kommissar            ==> commissioner : 0.922993   are : 0.0770073           must : 1.24119e-92       
migration            ==> uncontrolled : 0.226762   migration : 0.226762      given : 0.226762         
wettbewerbskultur    ==> true : 0.233561           culture : 0.233561        competition : 0.233561   
erläuterungen       ==> s : 0.13228               for : 0.13228             explanations : 0.13228   
verkehrssicherheit   ==> safety : 0.153846         transport : 0.0769231     my : 0.0769231           
tatsächlich         ==> which : 0.114975          track : 0.114975          illegal : 0.114975       
geführt             ==> had : 0.25                discussion : 0.25         depth : 0.25             
arm                  ==> widen : 0.142857          we : 0.142857             seen : 0.142857          
kenntnis             ==> taken : 0.400162          note : 0.400162           of : 0.118758            
jeden                ==> will : 0.0769231          tape : 0.0769231          red : 0.0769231          
fragwürdigen        ==> was : 0.111111            policies : 0.111111       party : 0.111111         
wird                 ==> for : 0.341719            will : 0.298745           in : 0.183105            
statt                ==> place : 0.254801          12 : 0.254801             p : 0.136076             
führt               ==> problems : 0.5            causes : 0.5              and : 2.46808e-85        
reform               ==> reform : 0.552663         of : 0.385827             competition : 0.0317042  
mitgezählt          ==> vote : 0.428671           counted : 0.428671        been : 0.142657          
zusätzliche         ==> workers : 0.085709        time : 0.085709           three : 0.085709         
